#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_8662	97086	47	N	N	1	*	8662
contig_1762	96736	48	N	N	1	*	1762,*
contig_8617	96286	50	N	N	1	*	9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8617
contig_2691	95924	35	N	N	1	*	2691,6742,6743
contig_756	95909	38	N	N	1	*	762,762,762,762,762,762,762,762,763,768,765,329,329,329,329,329,758,759,760,761,762,762,762,762,762,762,762,762,763,768,771,329,329,329,329,329,329,329,329,329,758,759,760,761,762,773,762,762,762,762,763,768,768,771,329,774,329,329,329,329,329,329,329,756
contig_8576	95594	40	N	N	1	*	8575,525,376,377,377,8575,525,376,377,377,377,8576
contig_8757	95504	54	N	N	1	*	-1971,562,1972,-3745,-1971,2202,4997,-4999,-4998,-2203,1972,-3745,-3746,-3746,-3750,-1971,1706,562,1705,2205,-2203,-560,1972,-3745,-3746,-3750,-1971,1706,562,1705,2205,8757,8458
contig_4163	94477	29	N	N	1	*	4163,4164,*
contig_8543	94449	57	N	N	1	*	79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,8543
contig_8557	94072	49	N	N	1	*	1121,8557,84,84,84,1546,84,84,84,84,84,-1612,595,595,84,84
contig_3845	92918	30	N	N	1	*	3845,-7637,-7636,-2641,-41,-41,-41,-41,-41,99
contig_5897	92687	44	N	N	1	*	64,65,65,64,64,64,64,64,64,64,64,64,64,64,64,65,-802,64,64,64,65,64,64,64,2,64,1010,64,64,5897
contig_1793	92173	30	N	N	1	*	2522,1793
contig_8606	91245	52	N	N	1	*	-1991,8606,-5751
contig_2611	90774	83	N	N	1	*	114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,-564,114,114,114,114,114,114,-869,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1262,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,-570,2219,2611
contig_2528	90349	29	N	N	1	*	8834,6915,2528
contig_1518	90307	30	N	N	1	*	-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-89,-89,-920,-919,-1021,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-413,-84,-84,-84,1518
contig_8559	89686	52	N	N	1	*	41,41,41,41,41,8559,-4384,-4381
contig_1889	88492	55	N	N	1	*	-414,-84,-84,-84,-84,-84,658,1468,-408,-408,2100,4411,-2398,-1077,667,655,-1076,657,-414,-84,-84,-84,-84,658,658,659,660,660,1889,5434,5435
contig_7099	88484	52	N	N	1	*	7099
contig_8542	87224	51	N	N	1	*	44,45,45,45,45,-262,-261,243,243,44,45,-1516,-265,243,44,45,45,45,45,243,44,45,-1515,-261,243,44,45,45,45,-263,243,44,45,45,45,45,8542
contig_2488	86281	56	N	N	1	*	119,119,119,119,2488
contig_8670	86166	50	N	N	1	*	8670
contig_1957	85580	32	N	N	1	*	3483,1957,-2057,239,-227,-222,-222,-223,-222,238,1956
contig_8793	84975	54	N	N	1	*	8793
contig_2084	84451	29	N	N	1	*	376,377,377,1622,376,377,2084
scaffold_2162	83747	33	N	N	1	*	2162,4861,4862,??,-3953,3959,-3954,3957,-3953,3959,-3954,3957,-3953,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3952,-3949,-3952,3958
contig_2026	83734	30	N	N	1	*	2026
contig_3468	83589	40	N	N	1	*	60,60,61,62,62,62,62,3468
contig_1423	82583	31	N	N	1	*	1423,-1936,516,2021,-3932,-2019,1937,-119,-119,-119,-119
contig_5743	82387	40	N	N	1	*	5854,5743,7747,6973
contig_8835	81972	30	N	N	1	*	7003,8835
contig_3942	81320	50	N	N	1	*	3942,-8032,-8033,-8032,-8033,-8032,8804
contig_1771	81287	56	N	N	1	*	8680,1771,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815,-2815
contig_8846	81047	45	N	N	1	*	8846
contig_7168	80752	30	N	N	1	*	7168
contig_2350	79796	31	N	N	1	*	2350,-596,-596
contig_8643	79038	50	N	N	1	*	45,8643,-2518,1062
contig_3724	78934	31	N	N	1	*	3724
contig_2797	78871	70	N	N	2	*	2781,2782,2749,2749,2750,2771,2749,2749,2749,2765,2765,2749,2749,2749,2749,2755,2756,2749,2749,2749,2749,2749,2749,2749,2760,2749,2749,2755,2794,2783,2749,2761,2762,2784,2749,2749,2749,2768,2795,2749,2790,2749,2749,2749,2749,2749,2749,2749,2750,2749,2749,2765,2746,2746,2802,2745,2746,2746,2749,2749,2768,2769,2764,2749,2756,2749,2749,2749,2749,2768,2749,2749,2750,2750,2749,2749,2749,2796,2749,2760,2749,2755,2756,2749,2749,2749,2768,2749,2773,2749,2751,2749,2749,2749,2797
contig_3673	78771	29	N	N	1	*	3673
contig_2215	78626	65	N	N	1	*	83,1836,3054,3055,3056,-1838,2215,5097,5099,5101,5102,5103,5104,5105,5107,5108,-3139
contig_3136	78412	21	N	N	1	*	-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,-3130,3136,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130
contig_3672	78358	27	N	N	1	*	3672
contig_2255	77974	33	N	N	1	*	-5275,-2257,628,608,610,610,610,610,-610,-610,-610,-608,2257,5275,-5274,-2256,-610,-610,-610,-608,2257,5275,-5274,-2256,-610,-610,-610,-608,2257,5275,-5274,-2256,-610,-610,-610,-608,2257,5275,-5274,-2256,-610,1562,-608,2257,-5273,-2256,2255
contig_6114	76696	49	N	N	1	*	-233,-233,-233,-233,-233,-233,-233,-233,-233,-234,-233,-233,-233,-233,-232,-231,-230,-230,6114,7072,7072,7072,7072,7072,7072,7072,7072
contig_3723	76501	36	N	N	1	*	3723
contig_6682	75826	45	N	N	1	*	6682
scaffold_5060	75742	20	N	N	1	*	*,5060,??,5061,5062
contig_3568	75505	48	N	N	9	*	-2905,2906,3568,-8754,4846,4847,4848,4845,4843,4850,6510,6510,6510,6511
contig_5133	75442	34	N	N	1	*	5133
contig_2644	75282	27	N	N	1	*	2644
contig_1767	74978	35	N	N	1	*	1767,344
contig_1805	74437	32	N	N	1	*	1805
contig_2083	73075	26	N	N	1	*	*,2083,*
contig_5143	73048	33	N	N	1	*	*,5143
contig_4703	72898	45	N	N	1	*	4703
contig_2515	72336	36	N	N	1	*	-8199,8198,2515,8197,-6520,6521
contig_2226	71513	32	N	N	1	*	2226,-2366,652,1898,652
contig_2184	71425	58	N	N	1	*	1363,42,2184,-1874,-340,1365,1917,3484,3484,3490,3486,3487,3491,-3504,-1931,-183,841,1366,-47
contig_1040	71403	54	N	N	1	*	-1940,1040,-2,-64,-64,-65,-64,-622,-64,-65,-65,-64,-64,-64,-64,-2,-64,-64,-64,-64,-64,-64,-64,-2,-64,-2,-64,-64,-64,-64,-64,-776,-1298,-64,-64,-64,-64,-64,-64,-64,-64,-719,-64,-64,-64,353,-64,-64,-64,-64,-65,-64,-64,-64,-64,-64,-64,-64,-65,-64,-64,-64,-64,-776,-64,-64,-64,-65,-64,-64,1019,353,-65,-64,-64,353,-65,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-64,-65,-64,802,-65,-64,-64,-64,-64,-65,-64,-64,-65,169,-64,-64,-64,-719,-65,-64,-64,1017,-64,-64,-64,-64,-2,-64,-64,-64,353,-2,1017,-65,-64,-64,-64,-749,-64,-64,-64
contig_7090	71387	32	N	N	1	*	7090
contig_2223	71373	25	N	N	1	*	79,79,79,79,79,79,79,79,79,79,79,79,79,79,19,346,19,19,-396,2223
contig_7089	71307	30	N	N	1	*	7089
contig_2090	70870	24	N	N	1	*	2090,-2659,-1424,-41,-41,-41,-41,-41,-41,2658
contig_2857	70605	31	N	N	1	*	-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,-2843,2857
contig_3681	70199	50	N	N	1	*	3681
contig_1994	70107	60	N	N	1	*	-954,-953,-953,-953,-953,-953,-953,-953,-953,-953,-953,-953,-953,1994,-1995,292
contig_7997	69960	46	N	N	1	*	60,60,60,61,62,62,2672,7997
contig_8558	69538	39	N	N	1	*	243,44,45,45,8558
contig_2293	69368	23	N	N	1	*	2293,-47,-47,-47,-47,-47,-47,-47,-47
contig_5089	69213	27	N	N	1	*	5089
contig_2629	68709	29	N	N	1	*	*,2629,-7547
contig_5718	68377	24	N	N	1	*	8804,5718,5991
contig_2092	67969	35	N	N	2	*	41,41,41,41,41,41,41,2092,-4381
contig_8598	67748	56	N	N	1	*	45,243,44,45,45,45,8598,-1835
contig_865	66879	36	N	N	1	*	114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,-278,114,114,114,114,114,114,114,114,114,114,114,114,114,114,865,-8573,-64,-580,-8574,-8573,-64,-580
contig_7680	66869	24	N	N	1	*	7680
contig_4809	66815	30	N	N	2	*	4849,4809
contig_2076	66779	42	N	N	1	*	41,41,41,41,41,41,41,41,2076
contig_2461	66653	62	N	N	1	*	2461
contig_2469	66572	50	N	N	1	*	2469,6061
scaffold_4488	65407	77	N	N	1	*	-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,-4482,4486,4488,??,-7038,4485
contig_2476	65278	40	N	N	1	*	65,-353,64,64,64,64,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,718,64,64,64,64,64,64,64,64,64,64,64,64,64,719,64,64,64,-2389,64,622,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,-353,64,64,64,64,2,64,64,64,64,64,64,64,64,64,64,64,64,719,64,64,2,64,64,64,64,64,64,64,64,64,64,64,64,719,65,64,64,64,-2389,-169,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,718,749,64,64,64,65,64,64,64,64,-827,64,-827,1009,64,-827,64,-827,64,64,-827,-827,64,64,-827,64,64,-827,64,64,-827,-827,64,64,-827,64,64,-827,64,64,-827,64,64,-827,2476,-2475
contig_3106	65120	24	N	N	1	*	3106
contig_4660	65019	35	N	N	1	*	4660
contig_1879	64777	29	N	N	1	*	5095,5095,8760,1879
contig_8571	64378	46	N	N	1	*	61,62,62,62,8571
contig_8787	64192	50	N	N	1	*	8787
contig_8591	63967	54	N	N	1	*	9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8591
contig_2620	63647	26	N	N	1	*	-3498,-1921,1922,2620,1093,1101,8646,1090,1090,1162,1099,1100
contig_8328	63504	50	N	N	1	*	8328
contig_1945	63369	33	N	N	1	*	1945,-3559,8722,-3559
contig_483	62924	31	N	N	1	*	-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-158,-84,-84,-84,-84,482,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-158,-84,-84,-84,-84,482,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-158,-84,-84,-158,-84,-84,-84,-84,483
contig_7939	62791	30	N	N	1	*	7936,-7937,7936,-7937,7936,7939
contig_2602	62726	51	N	N	1	*	2602
contig_2014	62486	27	N	N	1	*	3044,-3927,3926,-4918,-2181,2014,1349,68,68,68,68,68,68,68
contig_4661	62294	28	N	N	1	*	4661
contig_2277	62068	26	N	N	1	*	*,-5568,-5568,-5568,-5568,2277,-5367,-5366,-5366,-8592
contig_8565	62047	38	N	N	1	*	8565
contig_3621	61949	32	N	N	2	*	1134,42,42,42,42,42,42,42,42,42,42,42,3621,3622,3622,3622,3622,3622,3622,3622,3622,3622,3622,-2983,-2982,-2982,-2982
contig_8633	61483	49	N	N	1	*	8633,-3230
contig_2564	61063	32	N	N	1	*	2564,7034,-3135
contig_2899	61053	32	N	N	1	*	2899
contig_3051	60876	49	N	N	1	*	3051
contig_1799	60695	57	N	N	1	*	243,44,45,1799,2870
contig_2028	60465	30	Y	N	1	*	2028
contig_2233	60404	28	N	N	1	*	-5215,2233
contig_7938	60265	32	N	N	1	*	7936,7938
contig_5309	59740	30	N	N	2	*	1244,1245,5309,-3985
contig_6259	59368	29	N	N	1	*	-2452,2449,-6262,-6260,-6258,6259
contig_2497	58937	23	N	N	1	*	-1991,2703,2497,-443,-442,453,-432,1012,-423,-423,-423,-423,-423,-434,-420,1013,-423,-423,-423,-423,-434,448,-442,453,1014,-426,-426,-432,-423,-423,-423,-423,-423,-434,-420
contig_3328	58775	29	N	N	1	*	3328
contig_822	58631	56	N	N	1	*	47,47,47,47,47,47,822,823,-181,72,72,72,73,74,74
contig_1833	58536	31	N	N	1	*	-5991,1833,-8804
contig_8599	58480	54	N	N	1	*	820,476,8599,-6144
contig_6616	58443	89	N	N	2	*	6615,-8821,-6621,-6622,-6620,-6619,-6617,-6613,-6610,-6612,6615,-8821,-6621,-6620,-6620,-6619,-6617,-6613,-6610,6615,-8821,-6621,-6620,-6620,-6619,-6617,-6613,-6610,-6608,-5162,5160,-6628,-8820,-6613,6616
contig_2251	57674	32	N	N	1	*	43,43,43,43,43,43,2250,-5266,2251
contig_8750	57599	46	N	N	1	*	8750
contig_8541	57333	48	N	N	1	*	-251,8541
contig_8005	57089	26	N	N	1	*	8005
contig_7728	56860	27	N	N	1	*	*,7728,*
contig_7641	56769	50	N	N	1	*	7641
contig_8603	56506	50	N	N	1	*	-35,732,8603,*
contig_1851	56236	59	N	N	1	*	-1034,1851
contig_2375	56102	32	N	N	2	*	-3826,-3825,2375
contig_3301	55865	34	N	N	2	*	-1885,1884,-3302,-8706,-3300,-8706,-3300,-8706,3301
contig_2074	55721	41	N	N	1	*	43,43,43,43,43,2074,-8738
contig_8687	55620	49	N	N	1	*	8687
contig_3313	55550	31	N	N	1	*	-3318,-3321,8710,-3323,-3320,-3315,-3316,-8708,8709,-3319,8710,-3323,-3320,-3317,-3315,-3316,-8708,8709,-3318,8710,3313,-3312,-3307
contig_3868	55461	30	N	N	1	*	3868
contig_3869	55289	34	N	N	1	*	3869
contig_1584	54532	42	N	N	1	*	1584,4482,4482,4482,4482,4482,4482,4482,4482,4482,-4481,4480,4483,-4486,4484
contig_6407	54494	55	N	N	1	*	6407
contig_2891	54429	35	N	N	1	*	2891,2893,-8529
contig_2726	54311	71	N	N	1	*	-4521,-4521,-4521,-4521,-4521,-4521,-4521,-4521,-4521,-4521,2726,-2725,-1688,-1670,-1675,-1675,-1677,-1670,-1670,-1670,-1672,-1672,-1683,-1670,-1672
contig_2271	54250	25	N	N	4	*	2271,*
contig_5493	54181	29	N	N	1	*	5490,5490,5490,5490,5490,5490,5490,5491,5492,-5494,5492,-5494,5492,-5494,5493,*
contig_8202	53886	50	N	N	1	*	8202
contig_1977	53780	25	N	N	1	*	-8727,-1978,-849,1977,-518
contig_3701	53780	51	N	N	1	*	3701,*
contig_3923	53687	25	N	N	1	*	3923
contig_6913	53506	68	N	N	1	*	6913,6914
contig_2686	53420	27	N	N	1	*	2195,2686
contig_1853	53375	31	N	N	1	*	-3177,-1852,-84,-84,-84,-84,-110,-109,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,1853
contig_2413	53244	29	Y	N	1	*	2413
contig_2127	53062	45	N	N	1	*	2127
contig_2306	52599	27	N	N	1	*	*,2306,*
contig_2543	52542	28	N	N	1	*	-2572,1279,1279,1279,64,64,64,64,64,65,64,64,65,2543,2078
contig_6155	52393	28	N	N	1	*	6155
contig_3081	52022	30	N	N	1	*	3078,3067,3082,3092,3098,3099,3103,3095,3096,-3088,3069,3070,3073,3067,3081,-1844
contig_3805	51974	25	N	N	1	*	*,3805,*
contig_2005	51902	28	N	N	1	*	60,60,60,60,61,62,62,62,2005,312,313,2006
contig_1754	51895	30	N	N	1	*	1754,-3930,3928,3929,-3930,3928,3929
contig_2524	51787	20	N	N	1	*	8738,-4229,8738,2524,7002
contig_7598	51770	26	N	N	1	*	7598
contig_6156	51732	26	N	N	1	*	6156
contig_4162	51666	37	N	N	1	*	4162,4170
contig_8619	51626	24	N	N	1	*	-8618,2404,-2010,-315,8619
contig_4218	50725	23	N	N	1	*	*,4218,*
contig_8838	50687	54	N	N	1	*	8838
contig_3962	50322	20	N	N	2	*	2024,-2025,328,2024,-2025,328,328,2024,-2025,328,2024,-2025,328,2024,-2025,328,2024,-2025,328,2024,-2025,328,2024,-2025,2024,3962,139,139,139,139,139,139,139,139,139
contig_5085	50222	26	N	N	1	*	5085
contig_7771	50129	27	N	Y	1	3730	*,7771,*
contig_4204	50012	27	N	N	1	*	*,4204,-4205,4207,4205,-4206,-4207,4205,-4206,-4207,4205,-4206,-4207,4205,-4206,-4207,4205,-4206,-4207,4205,-4206,-4207,4205
contig_5340	50004	34	N	N	1	*	*,5340
contig_2105	49989	182	N	N	3	*	79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,-1435,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,2105,-4434,-2104,-95,-95,-95,-95,-95,1841,-3062,-3061,-3060,-3060,-3060,-1840,-94,-93,-93,-93
contig_2234	49906	26	N	N	1	*	-5215,-8587,2246,-5217,-5213,-5214,2234
contig_7772	49649	21	N	Y	1	3730	*,7772,*
contig_8529	49616	22	N	Y	1	*	8529
contig_5933	49501	27	N	Y	1	2408	*,5933,*
contig_1004	49438	31	N	N	2	*	*,1004,*
contig_3357	49309	30	N	Y	1	694	*,3357,*
contig_2312	49235	32	N	N	1	*	890,2312,-2313,702,2314,307,307,307,307,307,307,307,307,886,886,887,887,887,629,629,363,363,363,363,363,363
contig_5360	49102	27	N	N	1	*	*,5360,*
contig_6047	48533	23	N	Y	1	*	6047
contig_5215	48146	40	N	Y	1	*	5215
contig_8628	48025	26	N	Y	1	*	8628
contig_7347	47646	33	N	N	1	*	7347,7348,*
contig_2433	47444	51	N	N	2	*	2433,-2434,363,363,363,363,363,363,363,363,363,363,363,306,307,889,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,886,887,887,887,629,629,363,363,363,363,363,363,903,363,363,363,306,307,307,307,904,307,307,307,307,307,307,307,307,307,307,307,886,886,886,887,887,887,887,629,629,1535
contig_2300	47263	60	N	N	1	*	2300,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46
contig_8659	47196	32	N	N	5	*	8659,7995,-7994,-7993,-7994
contig_7755	47135	21	N	Y	1	*	7755
contig_5714	47097	23	N	Y	1	*	5714
contig_3358	46773	11	N	Y	1	694	*,3358,*
contig_2267	46692	25	N	N	1	*	44,45,-514,1452,44,45,-514,8590,44,45,621,44,45,-514,2267
contig_2491	46689	34	N	N	1	*	2491,-5848,5847,5851,5851,5852,5850,-2373,305,305,305,305,306,307,310,310,310,799,2003,3885,-8611
contig_2341	46663	29	N	N	1	*	-5748,2341
contig_2177	46381	22	N	N	1	*	79,79,79,2177,-2180,-1835,8577
contig_5934	46171	22	N	Y	1	2408	*,5934,*
contig_2310	45950	44	N	N	1	*	678,678,678,678,679,735,736,687,687,687,2338,-2339,737,738,678,678,679,680,680,681,681,681,681,739,681,681,681,681,680,680,686,696,693,694,681,2310,5512,-5510,-2307
contig_2207	45618	35	N	N	2	*	*,2207,*
contig_2107	45495	55	N	N	2	*	-422,-421,2703,2107
contig_2483	45385	13	N	N	6	*	-471,-978,-977,-472,-472,-471,-976,-472,-472,-471,-975,-976,-472,-472,-471,2483,-2748
contig_4587	45377	26	N	Y	1	1460	*,4587,*
contig_4586	45374	16	N	Y	1	1460	*,4586,*
contig_7660	45334	52	N	Y	1	*	7660
contig_2390	45209	83	N	N	4	*	65,65,65,65,65,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,65,65,65,65,65,65,65,65,65,65,64,65,65,65,65,65,65,65,65,65,64,65,64,65,65,65,65,65,64,65,65,65,65,64,65,65,65,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,65,65,65,-802,65,65,65,65,65,65,65,65,65,65,65,-166,65,1130,718,65,719,64,718,718,64,65,65,64,719,64,718,718,65,719,65,718,64,718,719,65,718,-948,64,718,64,719,718,718,718,65,719,718,65,65,64,2390
contig_2634	45102	50	N	N	1	*	-2237,-1195,-1579,-307,-307,-307,-307,-307,-307,-2314,-702,-1202,-307,-307,-307,-307,-306,-363,-363,-1578,-363,-363,-307,-307,-307,-307,-307,-307,-307,-307,-1191,-307,-307,-307,-307,2634
